latitude,longitude,altitude
37.2885543,127.1070839,114.993
37.2885536,127.1070833,115.006
37.2885529,127.1070828,115.004
37.2885521,127.1070821,114.991
37.2885506,127.1070809,114.985
37.28855,127.1070803,114.981
37.2885492,127.1070799,114.989
37.2885484,127.1070797,114.984
37.2885478,127.1070792,114.963
37.288547,127.1070788,114.961
37.2885464,127.1070784,114.957
37.2885455,127.1070782,114.957
37.2885446,127.1070779,114.935
37.2885435,127.1070778,114.92
37.2885425,127.1070778,114.893
37.2885418,127.1070774,114.89
37.288541,127.1070774,114.881
37.2885402,127.1070773,114.87
37.2885395,127.1070769,114.85
37.2885389,127.1070764,114.826
37.2885386,127.1070758,114.785
37.2885382,127.107075,114.765
37.288538,127.1070742,114.762
37.2885372,127.1070728,114.704
37.2885368,127.107072,114.673
37.2885362,127.1070707,114.677
37.2885358,127.1070695,114.664
37.2885354,127.1070686,114.642
37.2885355,127.1070675,114.618
37.2885353,127.1070666,114.59
37.2885349,127.1070658,114.569
37.2885348,127.1070649,114.552
37.2885342,127.107063,114.535
37.2885339,127.1070618,114.531
37.2885336,127.1070607,114.502
37.2885332,127.1070595,114.509
37.288533,127.1070585,114.51
37.2885326,127.1070574,114.511
37.2885323,127.1070565,114.511
37.2885319,127.1070555,114.509
37.2885316,127.1070545,114.499
37.2885312,127.1070524,114.498
37.2885309,127.1070498,114.491
37.2885308,127.1070485,114.484
37.2885308,127.1070472,114.483
37.2885307,127.1070459,114.489
37.2885307,127.1070447,114.501
37.2885306,127.1070436,114.506
37.2885305,127.1070423,114.502
37.2885306,127.1070397,114.492
37.2885305,127.1070384,114.505
37.2885306,127.1070373,114.515
37.2885308,127.107036,114.508
37.2885309,127.1070348,114.494
37.2885311,127.1070336,114.491
37.2885314,127.1070325,114.501
37.2885317,127.1070316,114.514
37.2885319,127.1070307,114.518
37.2885322,127.1070284,114.51
37.2885324,127.1070271,114.502
37.2885326,127.1070257,114.507
37.2885329,127.1070245,114.532
37.2885333,127.1070232,114.526
37.2885336,127.1070218,114.52
37.288534,127.1070206,114.519
37.2885346,127.1070192,114.502
37.2885351,127.107018,114.503
37.288536,127.1070159,114.497
37.2885363,127.1070147,114.489
37.2885368,127.1070136,114.472
37.2885377,127.1070119,114.175
37.2885391,127.1070103,114.135
37.2885398,127.1070094,114.12
37.2885405,127.1070083,114.114
37.2885413,127.1070074,114.098
37.2885425,127.1070058,114.113
37.2885431,127.1070049,114.12
37.2885438,127.107004,114.116
37.2885444,127.1070032,114.101
37.2885451,127.1070024,114.103
37.2885459,127.1070017,114.108
37.2885467,127.1070009,114.114
37.2885476,127.1070003,114.104
37.2885485,127.1069995,114.092
37.2885504,127.1069984,114.072
37.2885513,127.106998,114.084
37.288553,127.1069973,114.103
37.2885539,127.1069969,114.094
37.2885548,127.1069966,114.078
37.2885559,127.1069962,114.08
37.2885569,127.106996,114.089
37.288558,127.1069958,114.094
37.2885601,127.1069954,114.075
37.2885612,127.1069952,114.063
37.2885623,127.1069952,114.071
37.2885632,127.1069953,114.089
37.2885642,127.1069952,114.098
37.2885651,127.1069952,114.101
37.2885661,127.1069952,114.101
37.2885671,127.1069951,114.097
37.288568,127.1069952,114.1
37.2885699,127.1069956,114.098
37.288571,127.1069959,114.094
37.2885721,127.1069962,114.08
37.2885739,127.1069969,114.092
37.2885747,127.1069972,114.123
37.2885755,127.1069975,114.135
37.2885764,127.1069977,114.125
37.2885775,127.106998,114.112
37.2885795,127.1069987,114.119
37.2885805,127.1069992,114.133
37.2885815,127.1069997,114.13
37.2885824,127.1070002,114.115
37.2885833,127.1070007,114.109
37.2885842,127.1070011,114.113
37.2885851,127.1070017,114.13
37.2885859,127.1070022,114.148
37.2885868,127.1070025,114.143
37.2885886,127.1070031,114.123
37.2885896,127.1070035,114.126
37.2885906,127.1070039,114.138
37.2885916,127.1070043,114.147
37.2885926,127.1070047,114.144
37.2885935,127.1070051,114.141
37.2885944,127.1070056,114.134
37.2885953,127.1070061,114.151
37.2885961,127.1070066,114.178
37.2885978,127.1070073,114.168
37.2885987,127.1070076,114.153
37.2885997,127.1070079,114.148
37.2886007,127.1070083,114.163
37.2886017,127.1070086,114.168
37.2886027,127.107009,114.174
37.2886037,127.1070094,114.17
37.2886047,127.1070097,114.165
37.2886057,127.1070101,114.162
37.2886067,127.1070105,114.182
37.2886076,127.1070105,114.195
37.2886085,127.1070105,114.19
37.2886096,127.1070106,114.191
37.2886107,127.1070105,114.189
37.2886118,127.1070105,114.199
37.2886125,127.1070104,114.222
37.2886134,127.1070104,114.243
37.2886144,127.1070107,114.244
37.2886153,127.1070106,114.244
37.2886174,127.1070112,114.24
37.2886182,127.1070112,114.265
37.288619,127.1070111,114.271
37.2886197,127.1070111,114.274
37.2886206,127.1070111,114.259
37.2886216,127.1070109,114.238
37.2886227,127.1070106,114.235
37.2886236,127.1070105,114.244
37.2886247,127.1070105,114.25
37.2886258,127.1070105,114.245
37.2886269,127.1070105,114.233
37.2886279,127.1070106,114.227
37.2886289,127.1070106,114.227
37.28863,127.1070106,114.26
37.2886316,127.1070103,114.282
37.2886326,127.1070101,114.274
37.2886336,127.1070095,114.271
37.2886347,127.1070092,114.293
37.2886364,127.107009,114.32
37.2886373,127.1070088,114.318
37.2886383,127.1070089,114.305
37.2886393,127.1070088,114.298
37.2886403,127.1070088,114.31
37.2886411,127.1070088,114.321
37.2886418,127.1070087,114.319
37.2886426,127.1070085,114.316
37.2886436,127.107008,114.299
37.2886447,127.1070074,114.294
37.2886458,127.1070071,114.31
37.2886466,127.1070066,114.327
37.2886477,127.1070065,114.33
37.2886487,127.1070063,114.322
37.2886497,127.1070059,114.305
37.2886507,127.1070057,114.305
37.2886516,127.1070054,114.327
37.2886524,127.1070052,114.331
37.2886531,127.1070048,114.333
37.2886548,127.1070037,114.312
37.2886558,127.107003,114.321
37.2886566,127.1070027,114.344
37.2886576,127.1070022,114.347
37.2886585,127.1070016,114.351
37.2886593,127.107001,114.341
37.28866,127.1070004,114.329
37.2886608,127.1070001,114.337
37.2886615,127.1069998,114.353
37.2886632,127.1069988,114.341
37.2886641,127.1069981,114.331
37.2886649,127.1069973,114.322
37.2886658,127.1069968,114.33
37.2886666,127.1069962,114.333
37.2886675,127.1069954,114.329
37.2886684,127.1069948,114.32
37.2886692,127.1069941,114.307
37.2886701,127.1069935,114.29
37.2886717,127.1069923,114.316
37.2886723,127.1069917,114.319
37.288673,127.1069909,114.309
37.2886737,127.10699,114.299
37.2886746,127.1069892,114.295
37.2886754,127.1069886,114.309
37.2886762,127.1069878,114.322
37.2886771,127.106987,114.322
37.2886779,127.1069862,114.313
37.2886786,127.1069853,114.307
37.2886802,127.1069842,114.316
37.2886809,127.1069834,114.321
37.2886816,127.1069825,114.315
37.2886823,127.1069815,114.306
37.288683,127.1069805,114.299
37.2886838,127.1069797,114.3
37.2886845,127.1069789,114.306
37.2886853,127.106978,114.311
37.2886867,127.1069761,114.309
37.2886873,127.1069751,114.299
37.288688,127.1069743,114.312
37.2886886,127.1069736,114.327
37.2886891,127.1069727,114.327
37.2886895,127.1069718,114.323
37.2886901,127.1069707,114.314
37.2886907,127.1069697,114.308
37.2886914,127.1069689,114.321
37.2886921,127.106968,114.331
37.2886927,127.1069671,114.33
37.2886934,127.1069661,114.33
37.288694,127.106965,114.322
37.2886946,127.1069639,114.316
37.2886953,127.1069629,114.317
37.2886958,127.1069621,114.33
37.2886963,127.1069612,114.34
37.2886967,127.1069604,114.335
37.2886972,127.1069593,114.321
37.2886983,127.1069571,114.339
37.2886988,127.1069558,114.359
37.2886993,127.1069547,114.359
37.2886998,127.1069535,114.353
37.2887004,127.1069524,114.351
37.288701,127.1069514,114.349
37.2887016,127.1069506,114.364
37.288702,127.1069496,114.364
37.2887025,127.1069485,114.36
37.2887029,127.1069474,114.35
37.2887033,127.1069461,114.339
37.2887037,127.1069448,114.335
37.2887041,127.1069435,114.331
37.2887045,127.1069425,114.327
37.2887049,127.1069412,114.309
37.2887052,127.1069398,114.301
37.2887056,127.1069386,114.301
37.288706,127.1069375,114.308
37.2887063,127.1069365,114.325
37.2887067,127.1069341,114.313
37.2887068,127.1069328,114.315
37.2887071,127.1069316,114.312
37.2887072,127.1069305,114.312
37.2887075,127.1069293,114.327
37.2887078,127.1069279,114.333
37.2887081,127.1069265,114.322
37.2887085,127.1069253,114.314
37.2887088,127.1069241,114.315
37.2887093,127.1069221,114.326
37.2887094,127.106921,114.322
37.2887095,127.1069198,114.318
37.2887097,127.1069185,114.313
37.2887099,127.1069173,114.315
37.2887102,127.106916,114.322
37.2887104,127.1069148,114.329
37.2887106,127.1069134,114.326
37.2887108,127.1069121,114.313
37.288711,127.1069094,114.309
37.2887112,127.1069085,114.327
37.2887113,127.1069074,114.335
37.2887113,127.1069061,114.333
37.2887113,127.1069048,114.328
37.2887113,127.1069035,114.328
37.2887113,127.1069021,114.346
37.2887112,127.1069008,114.36
37.2887112,127.1068995,114.382
37.288711,127.1068971,114.386
37.2887111,127.1068959,114.382
37.2887112,127.1068947,114.391
37.2887112,127.1068939,114.398
37.2887112,127.1068929,114.392
37.2887113,127.1068916,114.375
37.2887109,127.1068901,114.355
37.2887106,127.1068887,114.354
37.2887106,127.1068872,114.359
37.2887104,127.1068846,114.348
37.2887104,127.1068834,114.344
37.2887103,127.1068821,114.339
37.2887103,127.1068808,114.346
37.2887102,127.1068796,114.357
37.28871,127.1068787,114.372
37.2887098,127.1068776,114.366
37.2887095,127.1068763,114.36
37.2887091,127.1068751,114.356
37.2887088,127.1068737,114.362
37.2887086,127.1068725,114.378
37.2887083,127.1068713,114.388
37.2887082,127.10687,114.385
37.288708,127.1068686,114.378
37.2887078,127.1068674,114.371
37.2887076,127.106866,114.378
37.2887074,127.106865,114.384
37.288707,127.1068641,114.383
37.2887068,127.1068629,114.371
37.2887057,127.1068603,114.376
37.2887054,127.1068592,114.383
37.288705,127.1068581,114.385
37.2887046,127.106857,114.377
37.2887043,127.1068557,114.369
37.2887039,127.1068543,114.362
37.2887036,127.106853,114.362
37.2887032,127.106852,114.379
37.2887029,127.106851,114.382
37.2887026,127.1068499,114.384
37.2887023,127.1068487,114.375
37.2887019,127.1068476,114.368
37.2887016,127.1068464,114.379
37.2887011,127.1068452,114.385
37.288701,127.1068439,114.391
37.2887008,127.1068426,114.382
37.2887006,127.1068412,114.367
37.2887006,127.1068399,114.363
37.2887005,127.1068387,114.363
37.2887003,127.1068365,114.367
37.2887003,127.1068353,114.347
37.2887,127.106834,114.328
37.2887,127.1068327,114.326
37.2887001,127.1068316,114.337
37.2887001,127.1068303,114.334
37.2887,127.1068291,114.343
37.2887002,127.1068278,114.335
37.2887003,127.1068265,114.329
37.2887006,127.1068241,114.343
37.2887007,127.1068231,114.351
37.2887008,127.106822,114.355
37.2887008,127.1068207,114.341
37.2887008,127.1068192,114.338
37.2887009,127.106818,114.344
37.2887011,127.1068168,114.355
37.2887013,127.1068155,114.362
37.2887015,127.1068142,114.36
37.2887022,127.1068118,114.35
37.2887026,127.1068107,114.36
37.2887029,127.1068096,114.369
37.2887031,127.1068087,114.369
37.2887036,127.1068075,114.367
37.2887038,127.1068063,114.355
37.2887042,127.1068049,114.356
37.2887046,127.1068037,114.372
37.2887051,127.1068027,114.379
37.288706,127.1068004,114.362
37.2887065,127.1067993,114.355
37.2887071,127.1067982,114.36
37.2887076,127.1067971,114.375
37.288708,127.1067963,114.366
37.2887085,127.1067953,114.369
37.2887091,127.1067941,114.353
37.2887094,127.1067929,114.343
37.2887101,127.1067919,114.344
37.2887113,127.1067898,114.342
37.288712,127.1067889,114.345
37.2887127,127.106788,114.334
37.2887134,127.1067872,114.335
37.2887142,127.1067864,114.351
37.2887148,127.1067855,114.36
37.2887154,127.106785,114.356
37.288716,127.1067843,114.367
37.2887167,127.1067833,114.348
37.2887181,127.1067815,114.37
37.2887198,127.106779,114.18
37.2887216,127.1067776,114.124
37.2887225,127.106777,114.118
37.2887234,127.1067765,114.129
37.288724,127.1067759,114.142
37.2887246,127.1067754,114.15
37.2887262,127.1067741,114.114
37.2887271,127.1067732,114.105
37.2887287,127.1067721,114.131
37.2887296,127.1067715,114.139
37.2887305,127.1067709,114.129
37.2887313,127.1067704,114.116
37.2887323,127.10677,114.11
37.2887331,127.1067696,114.128
37.2887345,127.1067689,114.136
37.2887355,127.1067684,114.128
37.2887364,127.1067677,114.114
37.2887374,127.1067671,114.12
37.2887381,127.1067669,114.135
37.2887391,127.1067665,114.147
37.28874,127.1067662,114.146
37.2887411,127.106766,114.123
37.2887421,127.1067659,114.103
37.2887439,127.1067657,114.119
37.2887456,127.1067654,114.109
37.2887466,127.106765,114.109
37.2887476,127.1067647,114.1
37.2887485,127.1067646,114.103
37.2887495,127.1067645,114.111
37.2887505,127.1067644,114.109
37.2887516,127.1067646,114.1
37.2887537,127.1067647,114.086
37.2887547,127.1067649,114.094
37.2887555,127.1067649,114.094
37.2887564,127.1067648,114.101
37.2887575,127.1067649,114.091
37.2887586,127.1067648,114.075
37.2887595,127.1067649,114.078
37.2887604,127.1067651,114.097
37.2887614,127.1067653,114.097
37.2887632,127.1067658,114.1
37.2887649,127.1067667,114.109
37.2887657,127.106767,114.112
37.2887665,127.1067673,114.116
37.2887674,127.1067676,114.113
37.2887684,127.1067678,114.103
37.2887693,127.1067681,114.088
37.2887703,127.1067685,114.089
37.2887722,127.1067693,114.094
37.2887731,127.1067698,114.09
37.288774,127.1067704,114.084
37.2887749,127.1067709,114.073
37.2887756,127.1067716,114.085
37.2887763,127.1067721,114.09
37.2887771,127.1067727,114.101
37.288778,127.1067731,114.096
37.2887789,127.1067737,114.087
37.2887806,127.1067747,114.092
37.2887815,127.1067753,114.093
37.2887823,127.1067761,114.085
37.2887831,127.106777,114.08
37.2887839,127.1067779,114.072
37.2887847,127.1067787,114.068
37.2887853,127.1067796,114.093
37.2887859,127.1067805,114.104
37.2887865,127.1067812,114.111
37.288788,127.1067831,114.101
37.288789,127.1067851,114.123
37.2887896,127.1067862,114.124
37.2887901,127.1067873,114.12
37.2887906,127.1067885,114.118
37.288791,127.1067898,114.11
37.2887913,127.1067911,114.117
37.2887915,127.1067924,114.133
37.2887921,127.1067949,114.218
37.2887925,127.1067962,114.245
37.2887929,127.1067974,114.275
37.2887933,127.1067984,114.313
37.2887935,127.1067993,114.348
37.2887936,127.1068016,114.371
37.2887937,127.1068027,114.383
37.2887935,127.1068039,114.393
37.2887932,127.1068061,114.448
37.2887932,127.106807,114.489
37.2887934,127.1068079,114.517
37.2887936,127.106809,114.529
37.2887939,127.1068099,114.521
37.2887941,127.1068111,114.518
37.2887942,127.1068123,114.528
37.2887941,127.1068134,114.528
37.2887942,127.1068147,114.525
37.288794,127.106817,114.513
37.2887938,127.1068181,114.509
37.2887938,127.1068191,114.516
37.2887937,127.10682,114.513
37.2887937,127.1068208,114.504
37.2887937,127.1068218,114.513
37.2887938,127.1068227,114.515
37.2887936,127.1068237,114.5
37.2887936,127.1068248,114.491
37.2887935,127.1068257,114.499
37.2887933,127.1068267,114.505
37.2887928,127.1068287,114.501
37.2887925,127.1068299,114.505
37.2887922,127.1068308,114.509
37.2887919,127.1068319,114.508
37.2887918,127.106833,114.519
37.2887915,127.1068342,114.517
37.2887912,127.1068355,114.511
37.2887907,127.1068377,114.529
37.2887904,127.1068389,114.533
37.28879,127.1068401,114.523
37.2887897,127.1068413,114.505
37.2887894,127.1068425,114.492
37.2887892,127.1068435,114.499
37.288789,127.1068445,114.502
37.2887889,127.1068455,114.497
37.2887888,127.1068466,114.5
37.2887885,127.1068489,114.484
37.2887885,127.1068499,114.487
37.2887883,127.106851,114.479
37.2887881,127.1068521,114.466
37.2887879,127.1068533,114.459
37.2887876,127.1068544,114.45
37.2887874,127.1068556,114.443
37.2887872,127.1068567,114.438
37.288787,127.1068578,114.429
37.288787,127.10686,114.38
37.288787,127.1068612,114.329
37.288787,127.1068624,114.295
37.2887869,127.1068634,114.274
37.2887869,127.1068644,114.256
37.2887867,127.1068656,114.239
37.2887866,127.1068669,114.211
37.2887864,127.1068681,114.201
37.2887862,127.1068692,114.192
37.2887859,127.1068714,114.197
37.2887855,127.1068741,114.195
37.2887852,127.1068768,114.213
37.288785,127.106878,114.222
37.2887845,127.1068805,114.211
37.2887839,127.1068829,114.211
37.2887833,127.106885,114.249
37.2887831,127.1068862,114.252
37.2887829,127.1068875,114.242
37.2887828,127.1068889,114.229
37.2887826,127.1068902,114.226
37.2887824,127.1068913,114.24
37.288782,127.1068926,114.256
37.2887817,127.1068939,114.255
37.288781,127.1068964,114.241
37.2887806,127.1068975,114.246
37.2887804,127.1068985,114.266
37.2887802,127.1068996,114.278
37.2887801,127.1069009,114.271
37.2887799,127.1069022,114.256
37.2887798,127.1069034,114.246
37.2887796,127.1069045,114.247
37.2887795,127.1069057,114.259
37.2887791,127.1069083,114.251
37.2887789,127.1069097,114.238
37.2887784,127.1069122,114.258
37.2887781,127.1069146,114.268
37.2887778,127.1069172,114.259
37.2887776,127.1069183,114.266
37.2887771,127.1069208,114.286
37.2887767,127.106922,114.289
37.2887762,127.1069232,114.292
37.2887759,127.1069245,114.291
37.2887756,127.1069258,114.303
37.2887754,127.1069268,114.312
37.2887753,127.106928,114.321
37.2887751,127.1069293,114.32
37.2887749,127.1069304,114.316
37.2887744,127.1069326,114.323
37.2887741,127.1069339,114.336
37.2887737,127.1069349,114.344
37.2887731,127.1069361,114.345
37.2887725,127.1069371,114.354
37.288772,127.1069379,114.383
37.2887715,127.106939,114.418
37.2887711,127.1069398,114.445
37.2887707,127.1069408,114.451
37.2887699,127.1069429,114.439
37.2887696,127.1069441,114.421
37.2887694,127.1069451,114.437
37.2887691,127.1069464,114.461
37.2887689,127.1069477,114.47
37.2887687,127.1069489,114.478
37.2887685,127.10695,114.499
37.2887682,127.1069509,114.494
37.2887679,127.1069516,114.505
37.2887674,127.1069533,114.523
37.2887669,127.1069546,114.523
37.2887665,127.106956,114.512
37.2887661,127.1069574,114.502
37.2887657,127.1069589,114.498
37.2887654,127.10696,114.495
37.2887651,127.1069607,114.506
37.2887648,127.1069613,114.514
37.2887646,127.106962,114.519
37.2887641,127.1069639,114.503
37.2887639,127.1069647,114.495
37.2887637,127.1069656,114.504
37.2887635,127.1069666,114.513
37.2887632,127.1069675,114.504
37.2887629,127.1069686,114.51
37.2887627,127.1069698,114.492
37.2887624,127.1069709,114.492
37.2887622,127.106972,114.5
37.2887616,127.1069747,114.537
37.2887612,127.1069758,114.549
37.2887607,127.1069777,114.553
37.2887606,127.1069789,114.557
37.2887604,127.1069801,114.559
37.2887603,127.1069814,114.557
37.2887602,127.1069826,114.546
37.2887601,127.1069837,114.531
37.2887599,127.1069864,114.51
37.2887597,127.1069888,114.492
37.2887595,127.1069899,114.473
37.2887588,127.1069927,114.454
37.2887584,127.1069936,114.436
37.2887581,127.1069943,114.399
37.2887577,127.1069952,114.311
37.2887576,127.1069958,114.257
37.2887572,127.1069966,114.247
37.2887569,127.1069975,114.226
37.2887565,127.1069983,114.197
37.288756,127.106999,114.189
37.2887557,127.1069998,114.173
37.2887553,127.1070009,114.173
37.288755,127.107002,114.173
37.2887545,127.107004,114.168
37.2887544,127.1070048,114.169
37.2887538,127.1070069,114.172
37.2887534,127.1070081,114.157
37.2887529,127.1070093,114.161
37.2887526,127.1070104,114.163
37.2887522,127.1070114,114.169
37.2887519,127.1070124,114.185
37.2887515,127.1070145,114.182
37.288751,127.107017,114.173
37.2887507,127.1070179,114.192
37.2887502,127.1070192,114.2
37.2887497,127.1070204,114.196
37.2887491,127.1070217,114.183
37.2887486,127.1070229,114.18
37.2887482,127.107024,114.185
37.2887477,127.1070251,114.19
37.2887474,127.1070261,114.193
37.2887471,127.1070274,114.192
37.2887468,127.1070287,114.173
37.2887465,127.10703,114.164
37.2887463,127.1070313,114.169
37.288746,127.1070325,114.181
37.2887456,127.1070337,114.188
37.2887451,127.1070349,114.177
37.2887447,127.1070361,114.164
37.2887438,127.1070384,114.184
37.2887435,127.1070395,114.204
37.2887429,127.1070418,114.181
37.2887422,127.1070446,114.164
37.2887418,127.1070458,114.18
37.2887413,127.1070471,114.192
37.2887408,127.1070485,114.183
37.2887398,127.107051,114.165
37.2887393,127.1070523,114.17
37.2887389,127.1070533,114.192
37.2887385,127.1070543,114.205
37.2887382,127.1070556,114.2
37.2887379,127.107057,114.174
37.2887376,127.1070584,114.163
37.2887373,127.1070599,114.16
37.2887369,127.1070611,114.173
37.2887359,127.1070635,114.167
37.2887353,127.1070648,114.156
37.2887349,127.1070658,114.151
37.2887345,127.1070669,114.161
37.2887341,127.1070678,114.186
37.2887339,127.1070689,114.189
37.2887336,127.1070702,114.175
37.2887332,127.1070717,114.162
37.288733,127.1070731,114.155
37.2887323,127.1070757,114.173
37.2887318,127.1070769,114.16
37.2887313,127.1070782,114.148
37.2887308,127.1070794,114.14
37.2887304,127.1070807,114.144
37.2887298,127.1070827,114.173
37.2887295,127.1070839,114.163
37.2887291,127.1070852,114.151
37.2887286,127.1070876,114.143
37.2887282,127.1070888,114.145
37.2887277,127.1070899,114.137
37.2887271,127.107091,114.128
37.2887265,127.107092,114.116
37.288726,127.1070931,114.102
37.2887254,127.1070942,114.105
37.2887248,127.1070952,114.117
37.2887244,127.1070965,114.132
37.2887239,127.1070976,114.134
37.2887235,127.1070987,114.131
37.2887231,127.1070998,114.13
37.2887226,127.1071009,114.143
37.2887221,127.1071021,114.146
37.2887216,127.1071033,114.143
37.2887212,127.1071044,114.143
37.2887209,127.1071055,114.147
37.2887204,127.1071066,114.153
37.2887201,127.1071075,114.173
37.2887194,127.1071095,114.168
37.2887191,127.1071106,114.154
37.2887188,127.1071118,114.147
37.2887184,127.1071128,114.164
37.288718,127.1071139,114.182
37.2887176,127.1071152,114.185
37.2887172,127.1071163,114.181
37.2887169,127.1071175,114.177
37.2887165,127.1071186,114.177
37.2887157,127.1071206,114.201
37.2887153,127.1071215,114.206
37.2887151,127.1071228,114.195
37.2887148,127.1071241,114.184
37.2887145,127.1071253,114.186
37.2887141,127.1071265,114.19
37.2887136,127.1071275,114.204
37.2887131,127.1071287,114.221
37.2887127,127.1071298,114.22
37.2887119,127.1071322,114.207
37.2887114,127.1071333,114.203
37.288711,127.1071343,114.215
37.2887105,127.1071354,114.223
37.2887102,127.1071365,114.216
37.2887099,127.1071377,114.203
37.2887096,127.107139,114.189
37.2887092,127.1071402,114.186
37.2887088,127.1071414,114.198
37.2887083,127.1071426,114.208
37.2887078,127.1071439,114.203
37.2887074,127.1071453,114.194
37.288707,127.1071465,114.192
37.2887066,127.1071476,114.181
37.2887063,127.1071488,114.196
37.288706,127.10715,114.196
37.2887057,127.1071512,114.187
37.2887055,127.1071524,114.18
37.2887052,127.1071536,114.181
37.2887047,127.1071558,114.204
37.2887044,127.1071571,114.207
37.288704,127.1071582,114.193
37.2887037,127.1071593,114.187
37.2887032,127.1071605,114.184
37.2887027,127.1071615,114.199
37.2887023,127.1071624,114.201
37.2887021,127.1071635,114.199
37.2887018,127.1071647,114.191
37.2887015,127.1071659,114.185
37.2887011,127.1071671,114.183
37.2887007,127.1071682,114.187
37.2887002,127.1071694,114.194
37.2886996,127.1071707,114.193
37.2886992,127.107172,114.185
37.2886988,127.1071731,114.182
37.2886984,127.1071742,114.175
37.288698,127.1071753,114.194
37.2886976,127.1071764,114.206
37.2886971,127.1071788,114.2
37.2886967,127.1071801,114.186
37.2886964,127.1071813,114.192
37.2886961,127.1071825,114.207
37.2886957,127.1071837,114.213
37.2886953,127.1071849,114.202
37.288695,127.1071862,114.201
37.2886946,127.1071874,114.203
37.2886941,127.1071886,114.211
37.2886936,127.1071897,114.23
37.2886933,127.1071908,114.245
37.288693,127.107192,114.237
37.2886927,127.1071932,114.223
37.2886924,127.1071944,114.218
37.2886921,127.1071957,114.222
37.2886916,127.1071968,114.239
37.2886912,127.1071979,114.245
37.2886908,127.1071991,114.237
37.2886902,127.1072003,114.227
37.2886893,127.1072025,114.258
37.2886888,127.1072037,114.268
37.2886885,127.1072048,114.266
37.2886883,127.1072059,114.254
37.2886881,127.1072071,114.239
37.2886878,127.1072084,114.23
37.2886874,127.1072097,114.241
37.288687,127.1072109,114.249
37.2886866,127.1072121,114.247
37.2886858,127.1072146,114.241
37.2886854,127.1072158,114.236
37.2886851,127.1072169,114.256
37.2886848,127.1072179,114.267
37.2886846,127.1072189,114.272
37.2886843,127.1072201,114.257
37.288684,127.1072213,114.238
37.2886836,127.1072226,114.229
37.2886832,127.1072238,114.242
37.2886824,127.1072263,114.249
37.288682,127.1072275,114.251
37.2886816,127.1072287,114.252
37.288681,127.1072298,114.259
37.2886805,127.1072307,114.281
37.2886801,127.1072316,114.283
37.2886797,127.1072327,114.281
37.2886793,127.1072339,114.263
37.2886789,127.1072352,114.251
37.2886781,127.1072376,114.26
37.2886777,127.1072388,114.267
37.2886773,127.1072401,114.255
37.2886769,127.1072413,114.246
37.2886765,127.1072426,114.25
37.2886761,127.1072438,114.257
37.2886757,127.1072448,114.271
37.2886755,127.1072458,114.278
37.2886752,127.1072469,114.275
37.2886746,127.1072493,114.272
37.2886742,127.1072505,114.278
37.2886738,127.1072517,114.289
37.2886733,127.1072528,114.283
37.2886728,127.107254,114.279
37.2886722,127.1072551,114.271
37.2886715,127.1072562,114.27
37.2886709,127.1072571,114.28
37.2886703,127.1072582,114.287
37.2886698,127.107259,114.288
37.2886692,127.1072602,114.277
37.2886685,127.1072613,114.267
37.2886679,127.1072624,114.269
37.2886672,127.1072633,114.282
37.2886665,127.1072642,114.278
37.2886657,127.1072651,114.27
37.288665,127.1072658,114.26
37.2886633,127.1072673,114.236
37.2886617,127.1072686,114.222
37.2886608,127.1072692,114.224
37.2886599,127.1072699,114.214
37.2886591,127.1072705,114.208
37.2886581,127.1072711,114.209
37.2886573,127.1072714,114.205
37.2886564,127.1072717,114.201
37.2886553,127.1072721,114.198
37.2886544,127.1072724,114.183
37.2886535,127.1072726,114.178
37.2886525,127.1072728,114.194
37.2886516,127.107273,114.203
37.2886508,127.1072732,114.204
37.2886498,127.1072734,114.195
37.2886489,127.1072736,114.188
37.288648,127.1072738,114.18
37.288647,127.107274,114.186
37.2886461,127.107274,114.188
37.2886452,127.107274,114.181
37.2886432,127.1072741,114.174
37.2886422,127.107274,114.183
37.2886414,127.1072739,114.196
37.2886406,127.1072738,114.201
37.2886397,127.1072738,114.194
37.2886388,127.1072737,114.174
37.2886378,127.1072735,114.159
37.2886368,127.1072734,114.153
37.2886358,127.1072732,114.149
37.2886348,127.1072728,114.156
37.2886338,127.1072725,114.156
37.2886329,127.1072721,114.141
37.2886319,127.1072715,114.133
37.2886309,127.107271,114.14
37.2886301,127.1072705,114.162
37.2886291,127.1072702,114.162
37.2886282,127.1072698,114.155
37.2886273,127.1072693,114.143
37.2886263,127.1072689,114.142
37.2886244,127.1072679,114.154
37.2886233,127.1072673,114.164
37.2886223,127.1072667,114.153
37.2886213,127.1072661,114.143
37.2886203,127.1072655,114.147
37.2886197,127.1072651,114.166
37.2886189,127.1072649,114.173
37.2886179,127.1072645,114.176
37.2886171,127.1072642,114.162
37.2886161,127.1072639,114.152
37.2886152,127.1072636,114.158
37.2886145,127.1072632,114.164
37.2886135,127.1072628,114.166
37.2886126,127.1072622,114.163
37.2886116,127.1072616,114.154
37.2886106,127.1072609,114.142
37.2886098,127.1072602,114.164
37.2886089,127.10726,114.183
37.288608,127.1072598,114.178
37.288606,127.1072592,114.178
37.2886049,127.1072588,114.177
37.288604,127.1072582,114.189
37.2886029,127.1072577,114.194
37.2886019,127.1072572,114.192
37.2886009,127.1072566,114.188
37.2886,127.107256,114.186
37.288599,127.1072555,114.187
37.2885983,127.1072549,114.206
37.2885964,127.1072542,114.193
